"","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","tips","genus","family","order","diel","diel2","diel_confidence","genome","NEW"
"2824","lachnolaimus maximus","Lachnolaimus maximus",FALSE,730038,FALSE,"",1,"Lachnolaimus_maximus","Lachnolaimus","Labridae","Eupercaria/misc","diurnal","diurnal",2,"",""
"2825","lactarius lactarius","Lactarius lactarius",FALSE,939035,FALSE,"incertae_sedis_inherited",1,"Lactarius_lactarius","Lactarius","Lactariidae","Carangaria/misc","diurnal","diurnal",3,"",""
"2826","lactophrys bicaudalis","Lactophrys bicaudalis",FALSE,333683,FALSE,"",1,"Lactophrys_bicaudalis","Lactophrys","Ostraciidae","Tetraodontiformes","diurnal","diurnal",1,"",""
"2827","lactophrys trigonus","Lactophrys trigonus",FALSE,953005,FALSE,"",1,"Lactophrys_trigonus","Lactophrys","Ostraciidae","Tetraodontiformes","diurnal","diurnal",1,"",""
"2828","lactophrys triqueter","Rhinesomus triqueter",FALSE,96314,TRUE,"",1,"Rhinesomus_triqueter",NA,NA,NA,"diurnal","diurnal",2,"",""
"2829","lactoria diaphana","Lactoria diaphana",FALSE,1016722,FALSE,"",1,"Lactoria_diaphana","Lactoria","Ostraciidae","Tetraodontiformes","unclear","unknown",1,"",""
"2830","lactoria fornasini","Lactoria fornasini",FALSE,694558,FALSE,"",1,"Lactoria_fornasini","Lactoria","Ostraciidae","Tetraodontiformes","diurnal","diurnal",1,"","NEW_SPECIES"
"2831","lactoria paschae","Lactoria paschae",FALSE,3631401,FALSE,"",1,"Lactoria_paschae","Lactoria","Ostraciidae","Tetraodontiformes","unclear","unknown",1,"",""
"2832","laemonema longipes","Laemonema longipes",FALSE,514820,FALSE,"",1,"Laemonema_longipes","Laemonema","Moridae","Gadiformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"2833","lagocephalus guentheri","Lagocephalus guentheri",FALSE,781391,FALSE,"",1,"Lagocephalus_guentheri","Lagocephalus","Tetraodontidae","Tetraodontiformes","diurnal","diurnal",1,"","NEW_SPECIES"
"2834","lagocephalus laevigatus","Lagocephalus laevigatus",FALSE,111652,FALSE,"",1,"Lagocephalus_laevigatus","Lagocephalus","Tetraodontidae","Tetraodontiformes","diurnal","diurnal",1,"",""
"2835","lagocephalus lagocephalus","Lagocephalus lagocephalus",FALSE,275754,FALSE,"",1,"Lagocephalus_lagocephalus","Lagocephalus","Tetraodontidae","Tetraodontiformes","diurnal","diurnal",1,"","NEW_SPECIES"
"2836","lagocephalus lunaris","Lagocephalus lunaris",FALSE,986298,FALSE,"",1,"Lagocephalus_lunaris","Lagocephalus","Tetraodontidae","Tetraodontiformes","diurnal","diurnal",2,"","NEW_SPECIES"
"2837","lagocephalus sceleratus","Lagocephalus sceleratus",FALSE,792170,FALSE,"",1,"Lagocephalus_sceleratus","Lagocephalus","Tetraodontidae","Tetraodontiformes","diurnal","diurnal",1,"",""
"2838","lagocephalus spadiceus","Lagocephalus spadiceus",FALSE,674987,FALSE,"",1,"Lagocephalus_spadiceus","Lagocephalus","Tetraodontidae","Tetraodontiformes","diurnal","diurnal",1,"",""
"2839","lagocephalus suezensis","Lagocephalus suezensis",FALSE,3631164,FALSE,"",1,"Lagocephalus_suezensis","Lagocephalus","Tetraodontidae","Tetraodontiformes","diurnal","diurnal",1,"","NEW_SPECIES"
"2840","lagodon rhomboides","Lagodon rhomboides",FALSE,905046,FALSE,"",1,"Lagodon_rhomboides","Lagodon","Sparidae","Eupercaria/misc","diurnal","diurnal",3,"",""
"2841","lamna ditropis","Lamna ditropis",FALSE,950993,FALSE,"",1,"Lamna_ditropis","Lamna","Lamnidae","Lamniformes","diurnal","diurnal",4,"",""
"2842","lamna nasus","Lamna nasus",FALSE,500593,FALSE,"",1,"Lamna_nasus","Lamna","Lamnidae","Lamniformes","diurnal","diurnal",4,"",""
"2843","lampanyctodes hectoris","Lampanyctodes hectoris",FALSE,866174,FALSE,"",1,"Lampanyctodes_hectoris","Lampanyctodes","Myctophidae","Myctophiformes","crepuscular/nocturnal","crepuscular",2,"",""
"2844","lampanyctus alatus","Lampanyctus alatus",FALSE,1086531,FALSE,"",1,"Lampanyctus_alatus","Lampanyctus","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"","NEW_SPECIES"
"2845","lampanyctus australis","Lampanyctus australis",FALSE,3629483,FALSE,"",1,"Lampanyctus_australis","Lampanyctus","Myctophidae","Myctophiformes","crepuscular/nocturnal","crepuscular",3,"",""
"2846","lampanyctus crocodilus","Lampanyctus crocodilus",FALSE,666966,FALSE,"",1,"Lampanyctus_crocodilus","Lampanyctus","Myctophidae","Myctophiformes","unclear","unknown",3,"","HIGHER_CONF"
"2847","lampanyctus cuprarius","Lampanyctus cuprarius",FALSE,730614,FALSE,"",1,"Lampanyctus_cuprarius","Lampanyctus","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"","NEW_SPECIES"
"2848","lampanyctus niger","Nannobrachium nigrum",FALSE,3629542,TRUE,"",1,"Nannobrachium_nigrum",NA,NA,NA,"unclear","unknown",3,"",""
"2849","lampanyctus nobilis","Lampanyctus nobilis",FALSE,3629492,FALSE,"",1,"Lampanyctus_nobilis","Lampanyctus","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"",""
"2850","lampanyctus pusillus","Lampanyctus pusillus",FALSE,3629490,FALSE,"",1,"Lampanyctus_pusillus","Lampanyctus","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"","NEW_SPECIES"
"2851","lampanyctus steinbecki","Lampanyctus steinbecki",FALSE,3629493,FALSE,"",1,"Lampanyctus_steinbecki","Lampanyctus","Myctophidae","Myctophiformes","crepuscular/nocturnal","crepuscular",3,"",""
"2852","lampetra fluviatilis","Lampetra fluviatilis",FALSE,801627,FALSE,"",1,"Lampetra_fluviatilis","Lampetra","Petromyzontidae","Petromyzontiformes","nocturnal","nocturnal",5,"",""
"2853","lampris guttatus","Lampris guttatus",FALSE,788076,FALSE,"",1,"Lampris_guttatus","Lampris","Lampridae","Lampriformes","diurnal","diurnal",4,"GCA 900302545.1",""
"2854","lamprologus laparogramma","Lamprologus laparogramma",FALSE,546918,FALSE,"",1,"Lamprologus_laparogramma","Lamprologus","Cichlidae","Cichliformes","diurnal","diurnal",4,"","NEW_SPECIES"
"2855","lamprologus ocellatus","Lamprologus ocellatus",FALSE,746913,FALSE,"",2,"Lamprologus_ocellatus","Lamprologus","Cichlidae","Cichliformes","nocturnal","nocturnal",5,"",""
"2856","lamprologus ornatipinnis","Lamprologus ornatipinnis",FALSE,25786,FALSE,"",1,"Lamprologus_ornatipinnis","Lamprologus","Cichlidae","Cichliformes","diurnal","diurnal",4,"","NEW_SPECIES"
"2857","lamprologus signatus","Lamprologus signatus",FALSE,546912,FALSE,"",1,"Lamprologus_signatus","Lamprologus","Cichlidae","Cichliformes","diurnal","diurnal",5,"",""
"2858","lappanella fasciata","Lappanella fasciata",FALSE,730044,FALSE,"",1,"Lappanella_fasciata","Lappanella","Labridae","Eupercaria/misc","diurnal","diurnal",1,"",""
"2859","larimichthys crocea","Larimichthys crocea",FALSE,679823,FALSE,"",1,"Larimichthys_crocea","Larimichthys","Sciaenidae","Eupercaria/misc","crepuscular/diurnal","crepuscular",2,"ENSEMBL, GCF 000972845.2",""
"2860","larimichthys polyactis","Larimichthys polyactis",FALSE,461873,FALSE,"",1,"Larimichthys_polyactis","Larimichthys","Sciaenidae","Eupercaria/misc","diurnal","diurnal",2,"GCA 010119295.1",""
"2861","larimus breviceps","Larimus breviceps",FALSE,924070,FALSE,"",1,"Larimus_breviceps","Larimus","Sciaenidae","Eupercaria/misc","nocturnal","nocturnal",3,"",""
"2862","lateolabrax japonicus","Lateolabrax japonicus",FALSE,186480,FALSE,"",1,"Lateolabrax_japonicus","Lateolabrax","Lateolabracidae","Acropomatiformes","nocturnal","nocturnal",3,"",""
"2863","lates calcarifer","Lates calcarifer",FALSE,437601,FALSE,"incertae_sedis_inherited",1,"Lates_calcarifer","Lates","Latidae","Carangaria/misc","nocturnal","nocturnal",3,"ENSEMBL, GCF 001640805.1",""
"2864","lates niloticus","Lates niloticus",FALSE,460866,FALSE,"incertae_sedis_inherited",1,"Lates_niloticus","Lates","Latidae","Carangaria/misc","crepuscular/nocturnal","crepuscular",3,"",""
"2865","latimeria chalumnae","Latimeria chalumnae",FALSE,773491,FALSE,"",1,"Latimeria_chalumnae","Latimeria","Latimeriidae","Coelacanthiformes","nocturnal","nocturnal",4,"ENSEMBL, GCA 000325985.2",""
"2866","latridopsis forsteri","Latridopsis forsteri",FALSE,301379,FALSE,"",1,"Latridopsis_forsteri","Latridopsis","Latridae","Centrarchiformes","diurnal","diurnal",4,"","NEW_SPECIES"
"2867","lebetus guilleti","Lebetus guilleti",FALSE,3637994,FALSE,"",1,"Lebetus_guilleti","Lebetus","Gobiidae","Gobiiformes","crepuscular/diurnal","crepuscular",1,"",""
"2868","lebetus scorpioides","Lebetus scorpioides",FALSE,3637988,FALSE,"",1,"Lebetus_scorpioides","Lebetus","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"2869","lefua echigonia","Lefua echigonia",FALSE,499198,FALSE,"",1,"Lefua_echigonia","Lefua","Nemacheilidae","Cypriniformes","nocturnal","nocturnal",4,"","NEW_SPECIES"
"2870","leiarius marmoratus","Leiarius marmoratus",FALSE,410534,FALSE,"",1,"Leiarius_marmoratus","Leiarius","Pimelodidae","Siluriformes","crepuscular/nocturnal","crepuscular",5,"",""
"2871","leiocassis longirostris","Leiocassis longirostris",FALSE,777638,FALSE,"",1,"Leiocassis_longirostris",NA,NA,NA,"crepuscular","crepuscular",1,"","NEW_SPECIES"
"2872","leiocassis nitidus","Tachysurus nitidus",FALSE,752324,TRUE,"",1,"Tachysurus_nitidus","Tachysurus","Bagridae","Siluriformes","crepuscular/nocturnal","crepuscular",4,"",""
"2873","leiocottus hirundo","Leiocottus hirundo",FALSE,212234,FALSE,"",1,"Leiocottus_hirundo","Leiocottus","Cottidae","Perciformes/Cottoidei","unclear","unknown",3,"",""
"2874","leiognathus bindus","Photopectoralis bindus",FALSE,654582,TRUE,"",1,"Photopectoralis_bindus","Photopectoralis","Leiognathidae","Acanthuriformes","diurnal","diurnal",3,"",""
"2875","leiognathus brevirostris","Leiognathus brevirostris",FALSE,674967,FALSE,"",1,"Leiognathus_brevirostris","Leiognathus","Leiognathidae","Acanthuriformes","nocturnal","nocturnal",2,"",""
"2877","leiognathus equulus","Leiognathus equulus",FALSE,611139,FALSE,"",1,"Leiognathus_equulus",NA,NA,NA,"nocturnal","nocturnal",2,"",""
"2878","leiognathus jonesi","Eubleekeria jonesi",FALSE,632809,TRUE,"",1,"Eubleekeria_jonesi","Eubleekeria","Leiognathidae","Acanthuriformes","nocturnal","nocturnal",2,"",""
"2879","leiognathus leuciscus","Equulites leuciscus",FALSE,654605,TRUE,"",1,"Equulites_leuciscus","Equulites","Leiognathidae","Acanthuriformes","unclear","unknown",2,"",""
"2880","leiognathus nuchalis","Nuchequula nuchalis",FALSE,89840,TRUE,"",1,"Nuchequula_nuchalis","Nuchequula","Leiognathidae","Acanthuriformes","nocturnal","nocturnal",3,"",""
"2881","leiognathus splendens","Eubleekeria splendens",FALSE,611160,TRUE,"",1,"Eubleekeria_splendens","Eubleekeria","Leiognathidae","Acanthuriformes","nocturnal","nocturnal",3,"",""
"2882","leiopotherapon plumbeus","Leiopotherapon plumbeus",FALSE,712574,FALSE,"",1,"Leiopotherapon_plumbeus","Leiopotherapon","Terapontidae","Centrarchiformes","diurnal","diurnal",3,"",""
"2883","leiostomus xanthurus","Leiostomus xanthurus",FALSE,1052160,FALSE,"",1,"Leiostomus_xanthurus","Leiostomus","Sciaenidae","Eupercaria/misc","diurnal","diurnal",2,"",""
"2884","lentipes concolor","Lentipes concolor",FALSE,63398,FALSE,"",1,"Lentipes_concolor","Lentipes","Gobiidae","Gobiiformes","diurnal","diurnal",2,"","NEW_SPECIES"
"2885","lentipes kaaea","Lentipes kaaea",FALSE,1088692,FALSE,"",1,"Lentipes_kaaea","Lentipes","Gobiidae","Gobiiformes","diurnal","diurnal",2,"","NEW_SPECIES"
"2886","lepadogaster candolii","Mirbelia candollei",FALSE,719418,TRUE,"",1,"Mirbelia_candollei",NA,NA,NA,"diurnal","diurnal",2,"",""
"2887","lepadogaster lepadogaster","Lepadogaster lepadogaster",FALSE,719435,FALSE,"",1,"Lepadogaster_lepadogaster","Lepadogaster","Gobiesocidae","Gobiesociformes","crepuscular/diurnal","crepuscular",1,"",""
"2888","lepadogaster purpurea","Lepadogaster purpurea",FALSE,719438,FALSE,"",1,"Lepadogaster_purpurea","Lepadogaster","Gobiesocidae","Gobiesociformes","crepuscular/diurnal","crepuscular",1,"",""
"2889","lepadogaster zebrina","Lepadogaster zebrina",FALSE,3638558,FALSE,"",1,"Lepadogaster_zebrina",NA,NA,NA,"diurnal","diurnal",1,"",""
"2890","lepidiolamprologus attenuatus","Lepidiolamprologus attenuatus",FALSE,97283,FALSE,"",1,"Lepidiolamprologus_attenuatus","Lepidiolamprologus","Cichlidae","Cichliformes","crepuscular","crepuscular",5,"",""
"2891","lepidiolamprologus elongatus","Lepidiolamprologus elongatus",FALSE,279926,FALSE,"",1,"Lepidiolamprologus_elongatus","Lepidiolamprologus","Cichlidae","Cichliformes","crepuscular","crepuscular",5,"",""
"2892","lepidion lepidion","Lepidion lepidion",FALSE,523372,FALSE,"",1,"Lepidion_lepidion","Lepidion","Moridae","Gadiformes","crepuscular","crepuscular",2,"",""
"2893","lepidocybium flavobrunneum","Lepidocybium flavobrunneum",FALSE,24770,FALSE,"",1,"Lepidocybium_flavobrunneum","Lepidocybium","Gempylidae","Scombriformes","nocturnal","nocturnal",2,"",""
"2894","lepidogobius lepidus","Lepidogobius lepidus",FALSE,387080,FALSE,"",1,"Lepidogobius_lepidus","Lepidogobius","Gobiidae","Gobiiformes","diurnal","diurnal",1,"",""
"2895","lepidomeda mollispinis","Lepidomeda mollispinis",FALSE,122963,FALSE,"",1,"Lepidomeda_mollispinis","Lepidomeda","Leuciscidae","Cypriniformes","crepuscular","crepuscular",3,"",""
"2896","lepidonectes bimaculatus","Lepidonectes bimaculatus",FALSE,3639007,FALSE,"",1,"Lepidonectes_bimaculatus","Lepidonectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"2897","lepidonectes clarkhubbsi","Lepidonectes clarkhubbsi",FALSE,3639006,FALSE,"",1,"Lepidonectes_clarkhubbsi","Lepidonectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"2898","lepidonectes corallicola","Lepidonectes corallicola",FALSE,1038373,FALSE,"",1,"Lepidonectes_corallicola","Lepidonectes","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"2899","lepidonotothen larseni","Lepidonotothen larseni",FALSE,969899,FALSE,"",1,"Lepidonotothen_larseni",NA,NA,NA,"crepuscular/nocturnal","crepuscular",3,"","NEW_SPECIES"
"2900","lepidonotothen squamifrons","Lepidonotothen squamifrons",FALSE,598968,FALSE,"",1,"Lepidonotothen_squamifrons","Lepidonotothen","Nototheniidae","Perciformes/Notothenioidei","diurnal","diurnal",2,"",""
"2901","lepidophanes guentheri","Lepidophanes guentheri",FALSE,866177,FALSE,"",1,"Lepidophanes_guentheri","Lepidophanes","Myctophidae","Myctophiformes","nocturnal","nocturnal",3,"","NEW_SPECIES"
"2902","lepidopsetta bilineata","Lepidopsetta bilineata",FALSE,206083,FALSE,"",1,"Lepidopsetta_bilineata","Lepidopsetta","Pleuronectidae","Pleuronectiformes","diurnal","diurnal",2,"","HIGHER_CONF"
"2903","lepidopsetta polyxystra","Lepidopsetta polyxystra",FALSE,1095231,FALSE,"",1,"Lepidopsetta_polyxystra","Lepidopsetta","Pleuronectidae","Pleuronectiformes","crepuscular","crepuscular",4,"","NEW_SPECIES"
"2904","lepidopus caudatus","Lepidopus caudatus",FALSE,1068321,FALSE,"",1,"Lepidopus_caudatus","Lepidopus","Trichiuridae","Scombriformes","nocturnal","nocturnal",3,"","HIGHER_CONF"
"2905","lepidorhombus boscii","Lepidorhombus boscii",FALSE,63893,FALSE,"",1,"Lepidorhombus_boscii","Lepidorhombus","Scophthalmidae","Pleuronectiformes","diurnal","diurnal",3,"",""
"2906","lepidosiren paradoxa","Lepidosiren paradoxa",FALSE,199346,FALSE,"",1,"Lepidosiren_paradoxa","Lepidosiren","Lepidosirenidae","Ceratodontiformes","nocturnal","nocturnal",1,"",""
"2907","lepidotrigla cavillone","Lepidotrigla cavillone",FALSE,245521,FALSE,"",1,"Lepidotrigla_cavillone","Lepidotrigla","Triglidae","Perciformes/Scorpaenoidei","unclear","unknown",3,"","HIGHER_CONF"
"2908","lepisosteus oculatus","Lepisosteus oculatus",FALSE,1028028,FALSE,"",1,"Lepisosteus_oculatus","Lepisosteus","Lepisosteidae","Lepisosteiformes","nocturnal","nocturnal",5,"ENSEMBL, GCF 000242695.1",""
"2909","lepisosteus osseus","Lepisosteus osseus",FALSE,519445,FALSE,"",1,"Lepisosteus_osseus","Lepisosteus","Lepisosteidae","Lepisosteiformes","nocturnal","nocturnal",2,"",""
"2910","lepisosteus platostomus","Lepisosteus platostomus",FALSE,731608,FALSE,"",1,"Lepisosteus_platostomus","Lepisosteus","Lepisosteidae","Lepisosteiformes","nocturnal","nocturnal",5,"",""
"2911","lepomis auritus","Lepomis auritus",FALSE,1002718,FALSE,"",1,"Lepomis_auritus","Lepomis","Centrarchidae","Centrarchiformes","diurnal","diurnal",3,"",""
"2912","lepomis cyanellus","Lepomis cyanellus",FALSE,476361,FALSE,"",1,"Lepomis_cyanellus","Lepomis","Centrarchidae","Centrarchiformes","crepuscular/diurnal","crepuscular",5,"",""
"2914","lepomis gulosus","Chaenobryttus gulosus",FALSE,476359,TRUE,"",1,"Chaenobryttus_gulosus",NA,NA,NA,"unclear","unknown",2,"",""
"2915","lepomis humilis","Lepomis humilis",FALSE,892772,FALSE,"",1,"Lepomis_humilis","Lepomis","Centrarchidae","Centrarchiformes","nocturnal","nocturnal",2,"",""
"2916","lepomis macrochirus","Lepomis macrochirus",FALSE,836783,FALSE,"",1,"Lepomis_macrochirus","Lepomis","Centrarchidae","Centrarchiformes","crepuscular/nocturnal","crepuscular",5,"",""
"2917","lepophidium brevibarbe","Lepophidium brevibarbe",FALSE,385715,FALSE,"",1,"Lepophidium_brevibarbe","Lepophidium","Ophidiidae","Ophidiiformes","nocturnal","nocturnal",2,"",""
"2919","lepophidium jeannae","Lepophidium jeannae",FALSE,3629722,FALSE,"",1,"Lepophidium_jeannae","Lepophidium","Ophidiidae","Ophidiiformes","nocturnal","nocturnal",3,"",""
